District_code,District_name,Week,Learning_Modality,Operational_Schools,Student_Count,City,State,ZIP_Code
2926160,REEDS SPRING R-IV,2022 Nov 13 12:00:00 AM,In Person,7,"1,818",REEDS SPRING,MO,65737
2926220,REPUBLIC R-III,2022 Nov 13 12:00:00 AM,In Person,8,"5,062",REPUBLIC,MO,65738
2926370,RICHARDS R-V,2022 Nov 13 12:00:00 AM,In Person,1,398,WEST PLAINS,MO,65775
2926430,RICHLAND R-IV,2022 Nov 13 12:00:00 AM,In Person,2,523,RICHLAND,MO,65556
2926490,RIDGEWAY R-V,2022 Nov 13 12:00:00 AM,In Person,2,86,RIDGEWAY,MO,64481
2926550,RIPLEY CO. R-III,2022 Nov 13 12:00:00 AM,In Person,1,98,GATEWOOD,MO,63942
2926580,RIPLEY CO. R-IV,2022 Nov 13 12:00:00 AM,In Person,1,120,Doniphan,MO,63935
2926610,RISCO R-II,2022 Nov 13 12:00:00 AM,In Person,2,206,RISCO,MO,63874
2926640,RITENOUR,2022 Nov 13 12:00:00 AM,In Person,10,"6,544",ST LOUIS,MO,63114
2926670,RIVERVIEW GARDENS,2022 Nov 13 12:00:00 AM,In Person,13,"5,648",ST LOUIS,MO,63137
2926760,SPECL. SCH. DST. ST. LOUIS CO.,2022 Nov 13 12:00:00 AM,In Person,10,"4,098",TOWN & COUNTRY,MO,63131
2931680,WEST PLAINS R-VII,2022 Nov 13 12:00:00 AM,In Person,5,"2,621",WEST PLAINS,MO,65775
2931710,WEST PLATTE CO. R-II,2022 Nov 13 12:00:00 AM,In Person,2,700,WESTON,MO,64098
2931800,MIDWAY R-I,2022 Nov 13 12:00:00 AM,In Person,2,441,CLEVELAND,MO,64734
2931830,OSAGE CO. R-III,2022 Nov 13 12:00:00 AM,In Person,3,790,WESTPHALIA,MO,65085
2931890,WESTVIEW C-6,2022 Nov 13 12:00:00 AM,In Person,1,120,NEOSHO,MO,64850
2931920,WHEATLAND R-II,2022 Nov 13 12:00:00 AM,In Person,2,300,WHEATLAND,MO,65779
2932010,WILLARD R-II,2022 Nov 13 12:00:00 AM,In Person,9,"4,613",WILLARD,MO,65781
2932070,WILLOW SPRINGS R-IV,2022 Nov 13 12:00:00 AM,In Person,3,"1,318",WILLOW SPRINGS,MO,65793
2932100,WINDSOR C-1,2022 Nov 13 12:00:00 AM,In Person,5,"3,040",IMPERIAL,MO,63052
2932110,HENRY CO. R-I,2022 Nov 13 12:00:00 AM,In Person,2,700,WINDSOR,MO,65360
2932190,WINFIELD R-IV,2022 Nov 13 12:00:00 AM,In Person,4,"1,558",Winfield,MO,63389
2932220,WINONA R-III,2022 Nov 13 12:00:00 AM,In Person,2,452,WINONA,MO,65588
2932300,WORTH CO. R-III,2022 Nov 13 12:00:00 AM,In Person,2,293,GRANT CITY,MO,64456
2932310,WRIGHT CITY R-II OF WARREN CO.,2022 Nov 13 12:00:00 AM,In Person,5,"1,702",WRIGHT CITY,MO,63390
2932490,ZALMA R-V,2022 Nov 13 12:00:00 AM,In Person,2,225,Zalma,MO,63787
3000002,Somers Elem,2022 Nov 13 12:00:00 AM,In Person,2,576,Somers,MT,59932
3000004,Mountain View Elem,2022 Nov 13 12:00:00 AM,In Person,1,12,Cut Bank,MT,59427
3000005,Helena Elem,2022 Nov 13 12:00:00 AM,In Person,13,"5,338",Helena,MT,59601
3000008,Ashland Elem,2022 Nov 13 12:00:00 AM,In Person,2,65,Ashland,MT,59003
3000090,Noxon Elem,2022 Nov 13 12:00:00 AM,In Person,2,137,Noxon,MT,59853
3011100,Florence-Carlton K-12 Schls,2022 Nov 13 12:00:00 AM,In Person,3,835,Florence,MT,59833
3011160,Forsyth Elem,2022 Nov 13 12:00:00 AM,In Person,2,212,Forsyth,MT,59327
3011190,Forsyth H S,2022 Nov 13 12:00:00 AM,In Person,1,101,Forsyth,MT,59327
3011240,Fort Benton Elem,2022 Nov 13 12:00:00 AM,In Person,2,223,Fort Benton,MT,59442
3011260,Fort Benton H S,2022 Nov 13 12:00:00 AM,In Person,1,94,Fort Benton,MT,59442
3011340,Fortine Elem,2022 Nov 13 12:00:00 AM,In Person,2,91,Fortine,MT,59918
3011520,Frenchtown K-12 Schools,2022 Nov 13 12:00:00 AM,In Person,4,"1,345",Frenchtown,MT,59834
3011650,Fromberg K-12,2022 Nov 13 12:00:00 AM,In Person,3,129,Fromberg,MT,59029
3011670,Frontier Elem,2022 Nov 13 12:00:00 AM,In Person,2,133,Wolf Point,MT,59201
3011820,Gardiner Elem,2022 Nov 13 12:00:00 AM,In Person,2,100,Gardiner,MT,59030
3011990,Ross Elem,2022 Nov 13 12:00:00 AM,In Person,1,2,Mosby,MT,59058
3012210,Geraldine K-12,2022 Nov 13 12:00:00 AM,In Person,3,58,Geraldine,MT,59446
3012350,Gildford Colony Elem,2022 Nov 13 12:00:00 AM,In Person,1,14,Gildford,MT,59525
3012420,Glasgow K-12 Schools,2022 Nov 13 12:00:00 AM,In Person,3,806,Glasgow,MT,59230
3012510,Glendive Elem,2022 Nov 13 12:00:00 AM,In Person,3,835,Glendive,MT,59330
3012600,Golden Ridge Elem,2022 Nov 13 12:00:00 AM,In Person,1,37,Fairfield,MT,59436
3013040,Great Falls Elem,2022 Nov 13 12:00:00 AM,In Person,17,"7,271",Great Falls,MT,59405
3013200,Hall Elem,2022 Nov 13 12:00:00 AM,In Person,1,15,Hall,MT,59837
3013260,Hamilton K-12 Schools,2022 Nov 13 12:00:00 AM,In Person,4,"1,486",Hamilton,MT,59840
3013280,Hawks Home Elem,2022 Nov 13 12:00:00 AM,In Person,1,17,Hammond,MT,59332
3023400,Saco H S,2022 Nov 13 12:00:00 AM,In Person,1,13,Saco,MT,59261
3023520,Savage Elem,2022 Nov 13 12:00:00 AM,In Person,2,91,Savage,MT,59262
3023550,Savage H S,2022 Nov 13 12:00:00 AM,In Person,1,22,Savage,MT,59262
3023670,Scobey K-12 Schools,2022 Nov 13 12:00:00 AM,In Person,3,273,Scobey,MT,59263
3023730,Seeley Lake Elem,2022 Nov 13 12:00:00 AM,In Person,2,157,Seeley Lake,MT,59868
3023900,Shelby Elem,2022 Nov 13 12:00:00 AM,In Person,4,324,Shelby,MT,59474
3023910,Shelby H S,2022 Nov 13 12:00:00 AM,In Person,1,125,Shelby,MT,59474
3023940,Shepherd Elem,2022 Nov 13 12:00:00 AM,In Person,2,581,Shepherd,MT,59079
3024200,Sidney Elem,2022 Nov 13 12:00:00 AM,In Person,3,934,Sidney,MT,59270
3024230,Sidney H S,2022 Nov 13 12:00:00 AM,In Person,1,403,Sidney,MT,59270
3024330,Simms H S,2022 Nov 13 12:00:00 AM,In Person,1,100,Simms,MT,59477
3024810,Springhill Elem,2022 Nov 13 12:00:00 AM,In Person,1,14,Belgrade,MT,59714
3024930,St Regis K-12 Schools,2022 Nov 13 12:00:00 AM,In Person,3,167,St Regis,MT,59866
3024990,Stanford K-12 Schools,2022 Nov 13 12:00:00 AM,In Person,3,117,Stanford,MT,59479
3025020,Stevensville Elem,2022 Nov 13 12:00:00 AM,In Person,2,651,Stevensville,MT,59870
3025130,Centerville Elem,2022 Nov 13 12:00:00 AM,In Person,5,240,Sand Coulee,MT,59472
3025320,Sunburst K-12 Schools,2022 Nov 13 12:00:00 AM,In Person,3,133,Sunburst,MT,59482
3025380,Sunset Elem,2022 Nov 13 12:00:00 AM,In Person,1,13,Greenough,MT,59823
3025500,Swan River Elem,2022 Nov 13 12:00:00 AM,In Person,2,190,Bigfork,MT,59911
3025530,Swan Valley Elem,2022 Nov 13 12:00:00 AM,In Person,2,29,Condon,MT,59826
3100178,SOUTHWEST PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,274,BARTLEY,NE,69020
3100179,HUMBOLDT TABLE ROCK STEINAUER,2022 Nov 13 12:00:00 AM,In Person,3,358,HUMBOLDT,NE,68376
3100183,HOWELLS-DODGE CONSOLIDATED SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,3,277,HOWELLS,NE,68641
3100184,RIVERSIDE PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,248,SPALDING,NE,68665
3100185,CENTRAL VALLEY PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,309,GREELEY,NE,68842
3100187,BOYD COUNTY SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,357,SPENCER,NE,68777
3100189,SUMMERLAND PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,6,,ORCHARD,NE,68764
3102790,AINSWORTH COMMUNITY SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,427,AINSWORTH,NE,69210
3102820,BOONE CENTRAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,3,628,ALBION,NE,68620
3102880,ALLEN CONSOLIDATED SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,149,ALLEN,NE,68710
3102910,ALLIANCE PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,5,"1,429",ALLIANCE,NE,69301
3103090,ARAPAHOE PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,351,ARAPAHOE,NE,68922
3103120,ARCADIA PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,128,ARCADIA,NE,68815
3103210,ARTHUR COUNTY SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,123,ARTHUR,NE,69121
3103330,AUBURN PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,"1,034",AUBURN,NE,68305
3103360,AURORA PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,"1,283",AURORA,NE,68818
3103440,BANCROFT-ROSALIE COMM SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,309,BANCROFT,NE,68004
3103540,BATTLE CREEK PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,474,BATTLE CREEK,NE,68715
3103600,BEATRICE PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,6,"2,130",BEATRICE,NE,68310
3103810,BELLEVUE PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,21,"9,689",BELLEVUE,NE,68005
3175510,PIERCE PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,683,PIERCE,NE,68767
3175570,PLAINVIEW PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,324,PLAINVIEW,NE,68769
3175630,SPRINGFIELD PLATTEVIEW COMMUNITY SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,"1,152",SPRINGFIELD,NE,68059
3175660,PLATTSMOUTH COMMUNITY SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,"1,621",PLATTSMOUTH,NE,68048
3175690,PLEASANTON PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,288,PLEASANTON,NE,68866
3175900,RALSTON PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,8,"3,378",RALSTON,NE,68127
3175930,RANDOLPH PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,270,RANDOLPH,NE,68771
3175990,RED CLOUD COMMUNITY SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,265,RED CLOUD,NE,68970
3176380,SANDHILLS PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,90,DUNNING,NE,68833
3176400,SANTEE COMMUNITY SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,205,NIOBRARA,NE,68760
3176410,SARGENT PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,173,SARGENT,NE,68874
3176450,SCHUYLER COMMUNITY SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,7,"2,026",SCHUYLER,NE,68661
3176470,SCOTTSBLUFF PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,8,"3,527",SCOTTSBLUFF,NE,69361
3176560,SEWARD PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,3,"1,529",SEWARD,NE,68434
3176620,SHELTON PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,285,SHELTON,NE,68876
3176650,SHICKLEY PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,173,SHICKLEY,NE,68436
3176710,SIDNEY PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,7,"1,371",SIDNEY,NE,69162
3176860,SO SIOUX CITY COMMUNITY SCHS,2022 Nov 13 12:00:00 AM,In Person,8,"3,838",SO SIOUX CITY,NE,68776
3176980,ST EDWARD PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,177,ST EDWARD,NE,68660
3177180,SOUTHERN SCHOOL DISTRICT 1,2022 Nov 13 12:00:00 AM,In Person,3,390,WYMORE,NE,68466
3304980,Nashua School District,2022 Nov 13 12:00:00 AM,In Person,19,"11,082",Nashua,NH,03061
3305280,Newmarket School District,2022 Nov 13 12:00:00 AM,In Person,3,"1,095",Newmarket,NH,03857
3305520,Oyster River Coop School District,2022 Nov 13 12:00:00 AM,In Person,5,"2,206",Durham,NH,03824
3305550,Pelham School District,2022 Nov 13 12:00:00 AM,In Person,3,"1,811",Pelham,NH,03076
3305820,Portsmouth School District,2022 Nov 13 12:00:00 AM,In Person,6,"2,634",Portsmouth,NH,03801
3305880,Raymond School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,233",Raymond,NH,03077
3305940,Rochester School District,2022 Nov 13 12:00:00 AM,In Person,11,"4,257",Rochester,NH,03867
3306060,Salem School District,2022 Nov 13 12:00:00 AM,In Person,8,"3,550",Salem,NH,03079
3306080,Sanborn Regional School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,580",Kingston,NH,03848
3306240,Somersworth School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,509",Somersworth,NH,03878
3306720,Timberlane Regional School District,2022 Nov 13 12:00:00 AM,In Person,7,"3,466",Plaistow,NH,03865
3306780,Wakefield School District,2022 Nov 13 12:00:00 AM,In Person,1,499,Sanbornville,NH,03872
3307115,Wilton-Lyndeboro School District,2022 Nov 13 12:00:00 AM,In Person,4,565,Lyndeborough,NH,03082
3307170,Windham School District,2022 Nov 13 12:00:00 AM,In Person,4,"3,010",Windham,NH,03087
3307360,Pinkerton Academy School District,2022 Nov 13 12:00:00 AM,In Person,1,"3,140",Derry,NH,03038
3400005,Morris-Union Jointure Commisson School District,2022 Nov 13 12:00:00 AM,In Person,2,0,New Providence,NJ,07094
3400009,Somerset Hills Regional School District,2022 Nov 13 12:00:00 AM,In Person,3,"1,953",Bernardsville,NJ,07924
3400015,Teaneck Community Charter School,2022 Nov 13 12:00:00 AM,In Person,1,333,Teaneck,NJ,07666
3400019,Chartertech High School for the Performing Arts,2022 Nov 13 12:00:00 AM,In Person,1,375,Somers Point,NJ,08244
3400021,East Orange Community Charter School,2022 Nov 13 12:00:00 AM,In Person,1,470,East Orange,NJ,07017
3401830,Bloomfield Township School District,2022 Nov 13 12:00:00 AM,In Person,11,"6,589",Bloomfield,NJ,07003
3401860,Bloomingdale School District,2022 Nov 13 12:00:00 AM,In Person,3,564,Bloomingdale,NJ,07403
3401890,Bloomsbury Borough School District,2022 Nov 13 12:00:00 AM,In Person,1,91,Bloomsbury,NJ,08804
3401920,Bogota Public School District,2022 Nov 13 12:00:00 AM,In Person,3,"1,211",Bogota,NJ,07603
3401950,Boonton Town School District,2022 Nov 13 12:00:00 AM,In Person,3,"1,482",Boonton,NJ,07005
3401980,Boonton Township School District,2022 Nov 13 12:00:00 AM,In Person,1,405,Boonton Township,NJ,07005
3402030,Bordentown Regional School District,2022 Nov 13 12:00:00 AM,In Person,5,"2,461",Bordentown,NJ,08505
3402100,Bound Brook School District,2022 Nov 13 12:00:00 AM,In Person,5,"2,037",Bound Brook,NJ,08805
3402130,Bradley Beach School District,2022 Nov 13 12:00:00 AM,In Person,1,274,Bradley Beach,NJ,07720
3402160,Branchburg Township School District,2022 Nov 13 12:00:00 AM,In Person,3,"1,394",Branchburg,NJ,08876
3402220,Brick Township Public School District,2022 Nov 13 12:00:00 AM,In Person,12,"8,637",Brick,NJ,08724
3402250,Bridgeton City School District,2022 Nov 13 12:00:00 AM,In Person,8,"6,454",Bridgeton,NJ,08302
3402280,Bridgewater-Raritan Regional School District,2022 Nov 13 12:00:00 AM,In Person,11,"8,542",Martinsville,NJ,08836
3402310,Brielle Boro School District,2022 Nov 13 12:00:00 AM,In Person,1,521,BRIELLE,NJ,08730
3402340,Brigantine Public School District,2022 Nov 13 12:00:00 AM,In Person,1,524,Brigantine,NJ,08203
3402370,Brooklawn Public School District,2022 Nov 13 12:00:00 AM,In Person,1,290,Brooklawn,NJ,08030
3402400,Buena Regional School District,2022 Nov 13 12:00:00 AM,In Person,5,"1,732",RICHLAND,NJ,08350
3402430,Burlington City Public School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,783",Burlington,NJ,08016
3402460,Burlington Township School District,2022 Nov 13 12:00:00 AM,In Person,4,"3,745",Burlington,NJ,08016
3402550,Byram Township School District,2022 Nov 13 12:00:00 AM,In Person,2,820,Stanhope,NJ,07874
3406240,Guttenberg School District,2022 Nov 13 12:00:00 AM,In Person,1,979,Guttenberg,NJ,07093
3406270,Hackensack School District,2022 Nov 13 12:00:00 AM,In Person,6,"5,790",Hackensack,NJ,07601
3406330,HADDON HEIGHTS School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,503",HADDON HEIGHTS,NJ,08035
3406360,Haddon Township School District,2022 Nov 13 12:00:00 AM,In Person,7,"2,087",WESTMONT,NJ,08108
3406390,Haddonfield School District,2022 Nov 13 12:00:00 AM,In Person,5,"2,723",Haddonfield,NJ,08033
3406420,Hainesport Township School District,2022 Nov 13 12:00:00 AM,In Person,1,565,Hainesport,NJ,08036
3406450,Haledon Public School District,2022 Nov 13 12:00:00 AM,In Person,1,"1,044",Haledon,NJ,07508
3406480,Hamburg School District,2022 Nov 13 12:00:00 AM,In Person,1,253,Hamburg,NJ,07419
3406510,Hamilton Township School District,2022 Nov 13 12:00:00 AM,In Person,3,"3,075",MAYS LANDING,NJ,08330
3406540,Hamilton Township Public School District,2022 Nov 13 12:00:00 AM,In Person,23,"11,841",Hamilton,NJ,08690
3406570,Hammonton School District,2022 Nov 13 12:00:00 AM,In Person,4,"3,561",Hammonton,NJ,08037
3406600,Hampton Borough School District,2022 Nov 13 12:00:00 AM,In Person,1,87,HAMPTON,NJ,08827
3406630,Hampton Township School District,2022 Nov 13 12:00:00 AM,In Person,1,317,Newton,NJ,07860
3406690,Hanover Township School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,362",Whippany,NJ,07981
3406810,Harmony Township School District,2022 Nov 13 12:00:00 AM,In Person,1,238,PHILLIPSBURG,NJ,08865
3406870,Harrison Public Schools,2022 Nov 13 12:00:00 AM,In Person,5,"2,318",Harrison,NJ,07029
3406900,Harrison Township School District,2022 Nov 13 12:00:00 AM,In Person,2,"1,426",Mullica Hill,NJ,08062
3406930,Hasbrouck Heights School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,795",Hasbrouck Heights,NJ,07604
3406990,Hawthorne Public School District,2022 Nov 13 12:00:00 AM,In Person,5,"2,367",Hawthorne,NJ,07506
3407050,Henry Hudson Regional School District,2022 Nov 13 12:00:00 AM,In Person,1,342,Highlands,NJ,07732
3410560,Montclair Public School District,2022 Nov 13 12:00:00 AM,In Person,11,"6,686",Montclair,NJ,07042
3410590,Montgomery Township School District,2022 Nov 13 12:00:00 AM,In Person,5,"4,701",Skillman,NJ,08558
3410620,Montvale Board of Education School District,2022 Nov 13 12:00:00 AM,In Person,2,997,Montvale,NJ,07645
3410770,Morris Plains School District,2022 Nov 13 12:00:00 AM,In Person,2,600,MORRIS PLAINS,NJ,07950
3410810,Morris School District,2022 Nov 13 12:00:00 AM,In Person,10,"5,492",MORRISTOWN,NJ,07960
3410860,Mount Arlington Public School District,2022 Nov 13 12:00:00 AM,In Person,2,369,Mount Arlington,NJ,07856
3410890,Mt. Ephraim School District,2022 Nov 13 12:00:00 AM,In Person,2,430,Mt. Ephraim,NJ,08059
3410950,Mount Laurel Township School District,2022 Nov 13 12:00:00 AM,In Person,8,"4,259",Mount Laurel,NJ,08075
3410980,Mount Olive Township School District,2022 Nov 13 12:00:00 AM,In Person,6,"4,692",Flanders,NJ,07836
3411040,Mountainside School District,2022 Nov 13 12:00:00 AM,In Person,2,755,Mountainside,NJ,07092
3411070,Mullica Township School District,2022 Nov 13 12:00:00 AM,In Person,2,709,Elwood,NJ,08217
3411100,National Park Boro School District,2022 Nov 13 12:00:00 AM,In Person,1,286,National Park,NJ,08063
3411130,Neptune City School District,2022 Nov 13 12:00:00 AM,In Person,1,272,Neptune City,NJ,07753
3411160,Neptune Township School District,2022 Nov 13 12:00:00 AM,In Person,8,"3,929",Neptune Twp,NJ,07753
3411190,Netcong School District,2022 Nov 13 12:00:00 AM,In Person,1,292,Netcong,NJ,07857
3411220,New Brunswick School District,2022 Nov 13 12:00:00 AM,In Person,12,"10,432",New Brunswick,NJ,08901
3411280,New Milford Public School District,2022 Nov 13 12:00:00 AM,In Person,4,"2,008",NEW MILFORD,NJ,07646
3411310,New Providence School District,2022 Nov 13 12:00:00 AM,In Person,4,"2,439",New Providence,NJ,07974
3411340,Newark Public School District,2022 Nov 13 12:00:00 AM,In Person,63,"41,629",Newark,NJ,07102
3411460,North Bergen School District,2022 Nov 13 12:00:00 AM,In Person,8,"7,625",North Bergen,NJ,07047
3415450,Delsea Regional High School District,2022 Nov 13 12:00:00 AM,In Person,2,"1,675",Franklinville,NJ,08322
3415510,Sparta Township Public School District,2022 Nov 13 12:00:00 AM,In Person,5,"3,149",SPARTA,NJ,07871
3415540,Spotswood Public School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,683",Spotswood,NJ,08884
3415600,Spring Lake Heights School District,2022 Nov 13 12:00:00 AM,In Person,1,343,Spring Lake Heights,NJ,07762
3415630,Springfield Public School District,2022 Nov 13 12:00:00 AM,In Person,5,"2,259",Springfield,NJ,07081
3415660,Springfield Township School District,2022 Nov 13 12:00:00 AM,In Person,1,246,Jobstown,NJ,08041
3415690,Stafford Township School District,2022 Nov 13 12:00:00 AM,In Person,5,"2,161",Manahawkin,NJ,08050
3415750,Stillwater Township School District,2022 Nov 13 12:00:00 AM,In Person,1,247,Stillwater,NJ,07875
3415870,Stratford School District,2022 Nov 13 12:00:00 AM,In Person,2,895,Stratford,NJ,08084
3415990,Swedesboro-Woolwich School District,2022 Nov 13 12:00:00 AM,In Person,4,"1,583",WOOLWICH TWP,NJ,08085
3416020,Tabernacle Township School District,2022 Nov 13 12:00:00 AM,In Person,2,670,Tabernacle,NJ,08088
3416110,Tenafly Public School District,2022 Nov 13 12:00:00 AM,In Person,6,"3,729",TENAFLY,NJ,07670
3416200,Tinton Falls School District,2022 Nov 13 12:00:00 AM,In Person,3,"1,436",Tinton Falls,NJ,07724
3416230,Toms River Regional School District,2022 Nov 13 12:00:00 AM,In Person,18,"15,305",Toms River,NJ,08753
3416290,Trenton Public Schools,2022 Nov 13 12:00:00 AM,In Person,21,"15,694",Trenton,NJ,08609
3416320,Tuckerton Borough School District,2022 Nov 13 12:00:00 AM,In Person,1,329,Tuckerton,NJ,08087
3416380,Union City School District,2022 Nov 13 12:00:00 AM,In Person,14,"13,754",Union City,NJ,07087
3416440,Union Township School District,2022 Nov 13 12:00:00 AM,In Person,2,441,Hampton,NJ,08827
3416470,Barnegat Township School District,2022 Nov 13 12:00:00 AM,In Person,6,"3,510",Barnegat,NJ,08005
3416500,Township of Union School District,2022 Nov 13 12:00:00 AM,In Person,10,"7,335",Union,NJ,07083
3500180,BELEN CONSOLIDATED SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,11,"3,865",BELEN,NM,87002
3500181,ALBUQUERQUE COLLEGIATE CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,74,ALBUQUERQUE,NM,87102
3500183,SOLARE COLLEGIATE CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,137,ALBUQUERQUE,NM,87105
3500186,MIDDLE COLLEGE HIGH SCHOOL CHARTER - GALLUP,2022 Nov 13 12:00:00 AM,In Person,1,120,GALLUP,NM,87301
3500210,BERNALILLO PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,10,"2,838",BERNALILLO,NM,87004
3500240,BLOOMFIELD SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,7,"2,748",BLOOMFIELD,NM,87413
3500270,CAPITAN MUNICIPAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,3,486,CAPITAN,NM,88316
3500300,CARLSBAD MUNICIPAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,15,"8,660",CARLSBAD,NM,88220
3500330,CARRIZOZO MUNICIPAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,3,133,CARRIZOZO,NM,88301
3500390,CENTRAL CONSOLIDATED SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,17,"5,635",SHIPROCK,NM,87420
3500420,CHAMA VALLEY INDEP. SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,425,TIERRA AMARILLA,NM,87575
3500480,CIMARRON MUNICIPAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,6,431,CIMARRON,NM,87714
3500510,CLAYTON MUNICIPAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,4,439,CLAYTON,NM,88415
3500540,CLOUDCROFT MUNICIPAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,3,419,CLOUDCROFT,NM,88317
3500570,CLOVIS MUNICIPAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,18,"8,115",CLOVIS,NM,88101
3500600,COBRE CONSOLIDATED SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,6,"1,226",BAYARD,NM,88023
3500690,DEMING PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,13,"5,468",DEMING,NM,88030
3500720,DES MOINES MUNICIPAL SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,2,95,DES MOINES,NM,88418
3500750,DEXTER CONSOLIDATED SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,3,887,DEXTER,NM,88230
3500900,ESPANOLA PUBLIC SCHOOLS,2022 Nov 13 12:00:00 AM,In Person,13,"3,315",ESPANOLA,NM,87532
3600048,HARRIET TUBMAN CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,664,BRONX,NY,10456
3600055,MERRICK ACADEMY-QUEENS PUBLIC CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,538,SPRINGFIELD GARDENS,NY,11413
3600057,OUR WORLD NEIGHBORHOOD CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,725,ASTORIA,NY,11106
3600059,RENAISSANCE CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,591,JACKSON HEIGHTS,NY,11372
3600060,RIVERHEAD CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,588,CALVERTON,NY,11933
3600063,BRONX CHARTER SCHOOL FOR THE ARTS,2022 Nov 13 12:00:00 AM,In Person,1,514,BRONX,NY,10474
3600067,GLOBAL CONCEPTS CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,947,LACKAWANNA,NY,14218
3600073,ENTERPRISE CHARTER SCHOOL,2022 Nov 13 12:00:00 AM,In Person,1,405,BUFFALO,NY,14203
3600076,NEW YORK CITY GEOGRAPHIC DISTRICT # 1,2022 Nov 13 12:00:00 AM,In Person,27,"11,035",NEW YORK,NY,10002
